longditude;laditude;correlation
321.25;-83.75;-0.04620124463670675
323.75;-83.75;-0.059414223792870695
326.25;-83.75;-0.10860437333641568
328.75;-83.75;-0.04422081643681681
331.25;-83.75;-0.0411554089367083
333.75;-83.75;-0.045278559115173186
336.25;-83.75;-0.02883370099176638
338.75;-83.75;-0.041714708679102284
341.25;-83.75;-0.03067321055084515
343.75;-83.75;-0.029047192721007725
346.25;-83.75;-0.03487346543320356
348.75;-83.75;-0.018582143831604604
351.25;-83.75;-0.03422523729179224
353.75;-83.75;-0.06115426581398281
356.25;-83.75;-0.002220557192482241
358.75;-83.75;-0.011674817418027054
1.25;-81.25;0.032090818038554875
3.75;-81.25;0.02786995703668248
6.25;-81.25;0.024550832552195204
8.75;-81.25;0.011779480689141905
11.25;-81.25;-0.014297599500531883
13.75;-81.25;-0.033718827463856044
16.25;-81.25;-0.04381004035291127
18.75;-81.25;-0.05697791757396458
21.25;-81.25;-0.058760870620650954
23.75;-81.25;-0.06229673128572754
26.25;-81.25;-0.03421813699987059
28.75;-81.25;-0.03470634790141852
31.25;-81.25;0.010286063305666749
33.75;-81.25;0.015750825275486244
36.25;-81.25;0.017898103474944266
38.75;-81.25;0.016172975016386603
41.25;-81.25;0.024470420873434484
43.75;-81.25;0.007733514675967907
46.25;-81.25;-0.00028930754704713273
48.75;-81.25;-0.024364469229651256
51.25;-81.25;-0.05798476612485365
53.75;-81.25;-0.07009070096569385
56.25;-81.25;-0.09379066649097956
58.75;-81.25;-0.08439396563670526
61.25;-81.25;-0.07781935451843727
63.75;-81.25;-0.06256118959201017
66.25;-81.25;-0.09124842837347963
68.75;-81.25;-0.08156184954151605
71.25;-81.25;-0.12245851730009098
73.75;-81.25;-0.13652350531819052
76.25;-81.25;-0.06850296996556761
78.75;-81.25;-0.07181349559995422
81.25;-81.25;-0.11436738203155011
83.75;-81.25;-0.10554868482242001
86.25;-81.25;-0.13056726751952835
88.75;-81.25;-0.1410961301587657
91.25;-81.25;-0.11974203434068226
93.75;-81.25;-0.08016870900660956
96.25;-81.25;-0.09647823782468885
98.75;-81.25;-0.08198095680203313
101.25;-81.25;-0.10383369262051491
103.75;-81.25;-0.08107350803181407
106.25;-81.25;-0.0722535775515849
108.75;-81.25;-0.04401146125326341
111.25;-81.25;-0.05503055147600682
113.75;-81.25;-0.06694267294431806
116.25;-81.25;-0.06000429621806296
118.75;-81.25;-0.06606444343970451
121.25;-81.25;-0.08375652691282846
123.75;-81.25;-0.04533076237275322
126.25;-81.25;-0.10565694248718462
128.75;-81.25;-0.0726533293167295
131.25;-81.25;-0.052832912829514384
133.75;-81.25;-0.055827472310136884
136.25;-81.25;-0.05233395451791709
138.75;-81.25;-0.02748476367578454
141.25;-81.25;0.004699776483531246
143.75;-81.25;-0.03381406134264887
146.25;-81.25;0.0005068813935400473
148.75;-81.25;-0.008270177704329404
151.25;-81.25;0.004734804956386375
153.75;-81.25;-0.016396789429394147
156.25;-81.25;-0.0053344313075518
158.75;-81.25;0.035317283970958575
161.25;-81.25;0.030218179094033955
163.75;-81.25;0.02500067432355465
166.25;-81.25;-0.02042681390192163
168.75;-81.25;0.006007699180119862
171.25;-81.25;-0.046345039367126944
173.75;-81.25;-0.029971191196692643
176.25;-81.25;-0.04257862681987268
178.75;-81.25;-0.006214752153699366
181.25;-81.25;-0.016370334500233855
183.75;-81.25;0.0017135286283174555
186.25;-81.25;0.02294349939058448
188.75;-81.25;-0.03817085042823808
191.25;-81.25;-0.004343934204127112
193.75;-81.25;-0.018984253397031515
196.25;-81.25;0.007843409469692336
198.75;-81.25;0.004056163531989516
201.25;-81.25;0.018574177470489412
203.75;-81.25;0.02223254803968689
206.25;-81.25;0.07335175546861071
208.75;-81.25;0.08003968529109662
211.25;-81.25;0.056727365128106784
213.75;-81.25;0.034684134141870014
216.25;-81.25;0.04231956421905093
218.75;-81.25;0.04541229745143882
221.25;-81.25;0.041723987168208014
223.75;-81.25;0.0012481231818266907
226.25;-81.25;-0.009633060715135545
228.75;-81.25;-0.05566386814423162
231.25;-81.25;-0.03500000269172672
233.75;-81.25;-0.05500076969838147
236.25;-81.25;-0.03528230181484666
238.75;-81.25;-0.055399189095174085
241.25;-81.25;-0.02681613803637204
243.75;-81.25;-0.007766495801824117
246.25;-81.25;3.251084269141905e-05
248.75;-81.25;0.02339742408560419
