longditude;laditude;lag
166.25;-23.75;1
168.75;-23.75;1
171.25;-23.75;1
173.75;-23.75;1
176.25;-23.75;1
178.75;-23.75;0
181.25;-23.75;0
183.75;-23.75;2
186.25;-23.75;2
188.75;-23.75;2
191.25;-23.75;1
193.75;-23.75;1
196.25;-23.75;1
198.75;-23.75;1
201.25;-23.75;1
203.75;-23.75;2
206.25;-23.75;2
208.75;-23.75;0
211.25;-23.75;0
213.75;-23.75;0
216.25;-23.75;1
218.75;-23.75;2
221.25;-23.75;2
223.75;-23.75;2
226.25;-23.75;2
228.75;-23.75;2
231.25;-23.75;1
233.75;-23.75;1
236.25;-23.75;1
238.75;-23.75;1
241.25;-23.75;1
243.75;-23.75;1
246.25;-23.75;1
248.75;-23.75;1
251.25;-23.75;1
253.75;-23.75;0
256.25;-23.75;0
258.75;-23.75;0
261.25;-23.75;0
263.75;-23.75;0
266.25;-23.75;0
268.75;-23.75;0
271.25;-23.75;0
273.75;-23.75;0
276.25;-23.75;0
278.75;-23.75;0
281.25;-23.75;0
283.75;-23.75;0
286.25;-23.75;0
288.75;-23.75;0
291.25;-23.75;3
293.75;-23.75;4
296.25;-23.75;0
298.75;-23.75;0
301.25;-23.75;1
303.75;-23.75;1
306.25;-23.75;1
308.75;-23.75;2
311.25;-23.75;2
313.75;-23.75;4
316.25;-23.75;0
318.75;-23.75;0
321.25;-23.75;0
323.75;-23.75;0
326.25;-23.75;0
328.75;-23.75;0
331.25;-23.75;0
333.75;-23.75;0
336.25;-23.75;0
338.75;-23.75;0
341.25;-23.75;0
343.75;-23.75;0
346.25;-23.75;0
348.75;-23.75;0
351.25;-23.75;0
353.75;-23.75;0
356.25;-23.75;0
358.75;-23.75;0
1.25;-21.25;0
3.75;-21.25;0
6.25;-21.25;0
8.75;-21.25;0
11.25;-21.25;0
13.75;-21.25;2
16.25;-21.25;3
18.75;-21.25;2
21.25;-21.25;2
23.75;-21.25;1
26.25;-21.25;1
28.75;-21.25;1
31.25;-21.25;1
33.75;-21.25;1
36.25;-21.25;1
38.75;-21.25;1
41.25;-21.25;0
43.75;-21.25;1
46.25;-21.25;0
48.75;-21.25;0
51.25;-21.25;12
53.75;-21.25;0
56.25;-21.25;0
58.75;-21.25;0
61.25;-21.25;1
63.75;-21.25;1
66.25;-21.25;2
68.75;-21.25;2
71.25;-21.25;2
73.75;-21.25;2
76.25;-21.25;1
78.75;-21.25;2
81.25;-21.25;2
83.75;-21.25;2
86.25;-21.25;0
88.75;-21.25;0
91.25;-21.25;2
93.75;-21.25;2
96.25;-21.25;0
98.75;-21.25;0
101.25;-21.25;0
103.75;-21.25;0
106.25;-21.25;1
108.75;-21.25;1
111.25;-21.25;0
113.75;-21.25;2
116.25;-21.25;1
118.75;-21.25;1
121.25;-21.25;1
123.75;-21.25;1
126.25;-21.25;1
128.75;-21.25;1
131.25;-21.25;1
133.75;-21.25;0
136.25;-21.25;0
138.75;-21.25;0
141.25;-21.25;1
143.75;-21.25;1
146.25;-21.25;1
148.75;-21.25;1
151.25;-21.25;1
153.75;-21.25;1
156.25;-21.25;1
158.75;-21.25;1
161.25;-21.25;2
163.75;-21.25;1
166.25;-21.25;1
168.75;-21.25;1
171.25;-21.25;1
173.75;-21.25;1
176.25;-21.25;2
178.75;-21.25;0
181.25;-21.25;2
183.75;-21.25;1
186.25;-21.25;1
188.75;-21.25;1
191.25;-21.25;1
193.75;-21.25;1
196.25;-21.25;1
198.75;-21.25;1
201.25;-21.25;1
203.75;-21.25;1
206.25;-21.25;1
208.75;-21.25;0
211.25;-21.25;0
213.75;-21.25;3
216.25;-21.25;2
218.75;-21.25;3
221.25;-21.25;3
223.75;-21.25;3
226.25;-21.25;3
228.75;-21.25;2
231.25;-21.25;2
233.75;-21.25;1
236.25;-21.25;1
238.75;-21.25;1
241.25;-21.25;1
243.75;-21.25;1
246.25;-21.25;0
248.75;-21.25;0
251.25;-21.25;0
253.75;-21.25;0
256.25;-21.25;0
258.75;-21.25;0
261.25;-21.25;0
263.75;-21.25;0
266.25;-21.25;0
268.75;-21.25;0
271.25;-21.25;0
273.75;-21.25;0
276.25;-21.25;0
278.75;-21.25;0
281.25;-21.25;12
283.75;-21.25;12
286.25;-21.25;0
288.75;-21.25;0
291.25;-21.25;2
293.75;-21.25;3
296.25;-21.25;0
298.75;-21.25;0
301.25;-21.25;1
303.75;-21.25;1
306.25;-21.25;1
308.75;-21.25;1
311.25;-21.25;1
313.75;-21.25;4
316.25;-21.25;0
318.75;-21.25;0
321.25;-21.25;0
323.75;-21.25;0
326.25;-21.25;0
328.75;-21.25;0
331.25;-21.25;0
333.75;-21.25;0
336.25;-21.25;0
338.75;-21.25;0
341.25;-21.25;0
343.75;-21.25;0
346.25;-21.25;1
348.75;-21.25;0
351.25;-21.25;0
353.75;-21.25;0
356.25;-21.25;0
358.75;-21.25;0
1.25;-18.75;0
3.75;-18.75;0
6.25;-18.75;0
8.75;-18.75;0
11.25;-18.75;3
13.75;-18.75;3
16.25;-18.75;3
18.75;-18.75;2
21.25;-18.75;1
23.75;-18.75;1
26.25;-18.75;1
28.75;-18.75;1
31.25;-18.75;1
33.75;-18.75;1
36.25;-18.75;1
38.75;-18.75;1
41.25;-18.75;0
43.75;-18.75;1
46.25;-18.75;0
48.75;-18.75;0
51.25;-18.75;12
53.75;-18.75;12
56.25;-18.75;12
58.75;-18.75;12
61.25;-18.75;1
63.75;-18.75;2
66.25;-18.75;2
68.75;-18.75;3
71.25;-18.75;3
73.75;-18.75;2
76.25;-18.75;1
78.75;-18.75;0
81.25;-18.75;2
83.75;-18.75;2
86.25;-18.75;0
88.75;-18.75;0
91.25;-18.75;0
93.75;-18.75;0
96.25;-18.75;0
98.75;-18.75;1
101.25;-18.75;1
103.75;-18.75;1
106.25;-18.75;1
108.75;-18.75;1
111.25;-18.75;1
113.75;-18.75;1
116.25;-18.75;1
118.75;-18.75;1
121.25;-18.75;1
123.75;-18.75;1
126.25;-18.75;1
128.75;-18.75;3
131.25;-18.75;1
133.75;-18.75;0
136.25;-18.75;1
138.75;-18.75;0
141.25;-18.75;1
143.75;-18.75;1
146.25;-18.75;1
148.75;-18.75;1
151.25;-18.75;1
153.75;-18.75;1
156.25;-18.75;1
158.75;-18.75;2
161.25;-18.75;2
163.75;-18.75;1
166.25;-18.75;1
168.75;-18.75;1
171.25;-18.75;1
173.75;-18.75;1
176.25;-18.75;2
178.75;-18.75;2
181.25;-18.75;2
183.75;-18.75;2
186.25;-18.75;1
188.75;-18.75;1
191.25;-18.75;1
193.75;-18.75;1
196.25;-18.75;1
198.75;-18.75;1
201.25;-18.75;1
203.75;-18.75;0
206.25;-18.75;0
208.75;-18.75;3
211.25;-18.75;3
213.75;-18.75;0
216.25;-18.75;3
218.75;-18.75;3
221.25;-18.75;3
223.75;-18.75;3
226.25;-18.75;3
228.75;-18.75;0
231.25;-18.75;1
233.75;-18.75;1
236.25;-18.75;1
238.75;-18.75;0
241.25;-18.75;0
243.75;-18.75;3
246.25;-18.75;4
248.75;-18.75;6
251.25;-18.75;6
253.75;-18.75;0
256.25;-18.75;0
258.75;-18.75;0
261.25;-18.75;0
263.75;-18.75;5
266.25;-18.75;0
268.75;-18.75;0
271.25;-18.75;0
273.75;-18.75;0
276.25;-18.75;0
278.75;-18.75;0
281.25;-18.75;12
283.75;-18.75;0
286.25;-18.75;0
288.75;-18.75;0
291.25;-18.75;2
293.75;-18.75;3
296.25;-18.75;0
298.75;-18.75;0
301.25;-18.75;0
303.75;-18.75;0
306.25;-18.75;0
308.75;-18.75;0
311.25;-18.75;0
313.75;-18.75;0
316.25;-18.75;0
318.75;-18.75;0
321.25;-18.75;0
323.75;-18.75;0
326.25;-18.75;0
328.75;-18.75;0
331.25;-18.75;0
333.75;-18.75;0
336.25;-18.75;0
338.75;-18.75;0
341.25;-18.75;0
343.75;-18.75;0
346.25;-18.75;0
348.75;-18.75;0
351.25;-18.75;0
353.75;-18.75;0
356.25;-18.75;0
358.75;-18.75;0
1.25;-16.25;0
3.75;-16.25;0
6.25;-16.25;0
8.75;-16.25;0
11.25;-16.25;4
13.75;-16.25;4
16.25;-16.25;4
18.75;-16.25;1
21.25;-16.25;1
23.75;-16.25;1
26.25;-16.25;1
28.75;-16.25;1
31.25;-16.25;1
33.75;-16.25;2
36.25;-16.25;3
38.75;-16.25;10
41.25;-16.25;12
43.75;-16.25;0
46.25;-16.25;0
48.75;-16.25;1
51.25;-16.25;1
53.75;-16.25;3
56.25;-16.25;12
58.75;-16.25;12
61.25;-16.25;12
63.75;-16.25;3
66.25;-16.25;3
68.75;-16.25;3
71.25;-16.25;3
73.75;-16.25;3
76.25;-16.25;0
78.75;-16.25;0
81.25;-16.25;12
83.75;-16.25;0
86.25;-16.25;0
88.75;-16.25;0
91.25;-16.25;0
93.75;-16.25;0
96.25;-16.25;1
98.75;-16.25;1
101.25;-16.25;1
103.75;-16.25;1
106.25;-16.25;1
108.75;-16.25;1
111.25;-16.25;1
113.75;-16.25;1
116.25;-16.25;1
118.75;-16.25;1
121.25;-16.25;1
123.75;-16.25;1
126.25;-16.25;1
128.75;-16.25;2
131.25;-16.25;1
133.75;-16.25;3
136.25;-16.25;3
138.75;-16.25;3
141.25;-16.25;1
143.75;-16.25;1
146.25;-16.25;1
148.75;-16.25;2
151.25;-16.25;2
153.75;-16.25;1
156.25;-16.25;1
158.75;-16.25;1
161.25;-16.25;1
163.75;-16.25;1
166.25;-16.25;1
168.75;-16.25;1
171.25;-16.25;1
173.75;-16.25;0
176.25;-16.25;3
178.75;-16.25;2
181.25;-16.25;2
183.75;-16.25;1
186.25;-16.25;1
188.75;-16.25;1
191.25;-16.25;1
193.75;-16.25;1
196.25;-16.25;1
198.75;-16.25;0
201.25;-16.25;7
203.75;-16.25;5
206.25;-16.25;4
208.75;-16.25;0
211.25;-16.25;0
213.75;-16.25;3
216.25;-16.25;3
218.75;-16.25;3
221.25;-16.25;2
223.75;-16.25;2
226.25;-16.25;2
228.75;-16.25;2
231.25;-16.25;1
233.75;-16.25;1
236.25;-16.25;0
238.75;-16.25;4
241.25;-16.25;4
243.75;-16.25;4
246.25;-16.25;5
248.75;-16.25;6
251.25;-16.25;6
253.75;-16.25;6
256.25;-16.25;0
258.75;-16.25;4
261.25;-16.25;5
263.75;-16.25;5
266.25;-16.25;0
268.75;-16.25;0
271.25;-16.25;0
273.75;-16.25;0
276.25;-16.25;0
278.75;-16.25;0
281.25;-16.25;0
283.75;-16.25;0
286.25;-16.25;3
288.75;-16.25;2
291.25;-16.25;2
293.75;-16.25;0
296.25;-16.25;0
298.75;-16.25;0
301.25;-16.25;0
303.75;-16.25;0
306.25;-16.25;0
308.75;-16.25;0
311.25;-16.25;0
313.75;-16.25;0
316.25;-16.25;0
318.75;-16.25;0
321.25;-16.25;0
323.75;-16.25;1
326.25;-16.25;1
328.75;-16.25;1
331.25;-16.25;0
333.75;-16.25;0
336.25;-16.25;0
338.75;-16.25;0
341.25;-16.25;0
343.75;-16.25;0
346.25;-16.25;0
348.75;-16.25;7
351.25;-16.25;0
353.75;-16.25;0
356.25;-16.25;0
358.75;-16.25;0
1.25;-13.75;0
3.75;-13.75;0
6.25;-13.75;0
8.75;-13.75;0
11.25;-13.75;5
13.75;-13.75;0
16.25;-13.75;0
18.75;-13.75;0
21.25;-13.75;2
23.75;-13.75;0
26.25;-13.75;1
28.75;-13.75;1
31.25;-13.75;2
33.75;-13.75;8
36.25;-13.75;9
38.75;-13.75;10
41.25;-13.75;11
43.75;-13.75;0
46.25;-13.75;0
48.75;-13.75;1
51.25;-13.75;1
53.75;-13.75;3
56.25;-13.75;4
58.75;-13.75;0
61.25;-13.75;0
63.75;-13.75;3
66.25;-13.75;3
68.75;-13.75;3
71.25;-13.75;4
73.75;-13.75;3
76.25;-13.75;3
78.75;-13.75;4
81.25;-13.75;12
83.75;-13.75;0
86.25;-13.75;0
88.75;-13.75;0
91.25;-13.75;1
93.75;-13.75;1
96.25;-13.75;1
98.75;-13.75;1
101.25;-13.75;1
103.75;-13.75;0
106.25;-13.75;1
108.75;-13.75;1
111.25;-13.75;0
113.75;-13.75;1
116.25;-13.75;1
118.75;-13.75;1
121.25;-13.75;1
123.75;-13.75;1
126.25;-13.75;1
128.75;-13.75;1
131.25;-13.75;3
133.75;-13.75;1
136.25;-13.75;3
138.75;-13.75;3
141.25;-13.75;1
143.75;-13.75;1
146.25;-13.75;1
148.75;-13.75;1
151.25;-13.75;2
153.75;-13.75;1
156.25;-13.75;1
158.75;-13.75;1
161.25;-13.75;0
163.75;-13.75;0
166.25;-13.75;0
168.75;-13.75;0
171.25;-13.75;0
173.75;-13.75;0
176.25;-13.75;2
178.75;-13.75;2
181.25;-13.75;1
183.75;-13.75;1
186.25;-13.75;1
188.75;-13.75;0
191.25;-13.75;0
193.75;-13.75;0
196.25;-13.75;0
198.75;-13.75;5
201.25;-13.75;0
203.75;-13.75;0
206.25;-13.75;3
208.75;-13.75;0
211.25;-13.75;0
213.75;-13.75;3
216.25;-13.75;2
218.75;-13.75;2
221.25;-13.75;2
223.75;-13.75;2
226.25;-13.75;2
228.75;-13.75;0
231.25;-13.75;6
233.75;-13.75;6
236.25;-13.75;5
238.75;-13.75;5
241.25;-13.75;0
243.75;-13.75;0
246.25;-13.75;0
248.75;-13.75;0
251.25;-13.75;0
253.75;-13.75;0
256.25;-13.75;0
258.75;-13.75;0
261.25;-13.75;0
263.75;-13.75;0
266.25;-13.75;0
268.75;-13.75;2
271.25;-13.75;2
273.75;-13.75;3
276.25;-13.75;3
278.75;-13.75;0
281.25;-13.75;0
283.75;-13.75;2
286.25;-13.75;3
288.75;-13.75;0
291.25;-13.75;0
293.75;-13.75;0
296.25;-13.75;0
298.75;-13.75;0
301.25;-13.75;0
303.75;-13.75;0
306.25;-13.75;0
308.75;-13.75;0
311.25;-13.75;0
313.75;-13.75;0
316.25;-13.75;0
318.75;-13.75;0
321.25;-13.75;0
323.75;-13.75;10
326.25;-13.75;10
328.75;-13.75;10
331.25;-13.75;6
333.75;-13.75;6
336.25;-13.75;0
338.75;-13.75;0
341.25;-13.75;0
343.75;-13.75;0
346.25;-13.75;0
348.75;-13.75;0
351.25;-13.75;0
353.75;-13.75;0
356.25;-13.75;0
358.75;-13.75;0
1.25;-11.25;4
3.75;-11.25;0
6.25;-11.25;0
8.75;-11.25;4
11.25;-11.25;5
13.75;-11.25;1
16.25;-11.25;0
18.75;-11.25;0
21.25;-11.25;0
23.75;-11.25;12
26.25;-11.25;10
28.75;-11.25;10
31.25;-11.25;10
33.75;-11.25;10
36.25;-11.25;10
38.75;-11.25;9
41.25;-11.25;1
43.75;-11.25;3
46.25;-11.25;1
48.75;-11.25;3
51.25;-11.25;3
53.75;-11.25;4
56.25;-11.25;4
58.75;-11.25;4
61.25;-11.25;4
63.75;-11.25;3
66.25;-11.25;4
68.75;-11.25;4
71.25;-11.25;4
73.75;-11.25;4
76.25;-11.25;4
78.75;-11.25;0
81.25;-11.25;0
83.75;-11.25;0
86.25;-11.25;1
88.75;-11.25;1
91.25;-11.25;1
93.75;-11.25;1
96.25;-11.25;1
98.75;-11.25;1
101.25;-11.25;10
103.75;-11.25;10
106.25;-11.25;10
108.75;-11.25;10
111.25;-11.25;10
113.75;-11.25;1
116.25;-11.25;1
118.75;-11.25;1
121.25;-11.25;1
123.75;-11.25;1
126.25;-11.25;1
128.75;-11.25;1
131.25;-11.25;1
133.75;-11.25;1
136.25;-11.25;1
138.75;-11.25;1
141.25;-11.25;1
143.75;-11.25;1
146.25;-11.25;1
148.75;-11.25;1
151.25;-11.25;2
153.75;-11.25;2
156.25;-11.25;2
158.75;-11.25;3
161.25;-11.25;0
163.75;-11.25;5
166.25;-11.25;5
168.75;-11.25;0
171.25;-11.25;2
173.75;-11.25;0
176.25;-11.25;0
178.75;-11.25;12
181.25;-11.25;0
183.75;-11.25;10
186.25;-11.25;8
188.75;-11.25;0
191.25;-11.25;4
193.75;-11.25;4
196.25;-11.25;3
198.75;-11.25;3
201.25;-11.25;3
203.75;-11.25;3
206.25;-11.25;3
208.75;-11.25;3
211.25;-11.25;0
213.75;-11.25;2
216.25;-11.25;2
218.75;-11.25;2
221.25;-11.25;2
223.75;-11.25;2
226.25;-11.25;2
228.75;-11.25;0
231.25;-11.25;6
233.75;-11.25;6
236.25;-11.25;12
238.75;-11.25;12
241.25;-11.25;0
243.75;-11.25;3
246.25;-11.25;3
248.75;-11.25;2
251.25;-11.25;0
253.75;-11.25;0
256.25;-11.25;0
258.75;-11.25;0
261.25;-11.25;0
263.75;-11.25;3
266.25;-11.25;3
268.75;-11.25;2
271.25;-11.25;3
273.75;-11.25;3
276.25;-11.25;3
278.75;-11.25;0
281.25;-11.25;3
283.75;-11.25;3
286.25;-11.25;3
288.75;-11.25;4
291.25;-11.25;4
293.75;-11.25;3
296.25;-11.25;3
298.75;-11.25;10
301.25;-11.25;0
303.75;-11.25;3
306.25;-11.25;0
308.75;-11.25;0
311.25;-11.25;9
313.75;-11.25;9
316.25;-11.25;0
318.75;-11.25;12
321.25;-11.25;11
323.75;-11.25;0
326.25;-11.25;0
328.75;-11.25;7
331.25;-11.25;6
333.75;-11.25;6
336.25;-11.25;6
338.75;-11.25;6
341.25;-11.25;7
343.75;-11.25;0
346.25;-11.25;0
348.75;-11.25;0
351.25;-11.25;0
353.75;-11.25;0
356.25;-11.25;0
358.75;-11.25;0
1.25;-8.75;0
3.75;-8.75;0
6.25;-8.75;0
8.75;-8.75;5
11.25;-8.75;5
13.75;-8.75;12
16.25;-8.75;0
18.75;-8.75;12
21.25;-8.75;12
23.75;-8.75;12
26.25;-8.75;10
28.75;-8.75;10
31.25;-8.75;1
33.75;-8.75;1
36.25;-8.75;1
38.75;-8.75;1
41.25;-8.75;1
43.75;-8.75;1
46.25;-8.75;3
48.75;-8.75;3
51.25;-8.75;4
53.75;-8.75;4
56.25;-8.75;0
58.75;-8.75;0
61.25;-8.75;3
63.75;-8.75;3
66.25;-8.75;3
68.75;-8.75;12
71.25;-8.75;12
73.75;-8.75;0
76.25;-8.75;0
78.75;-8.75;0
81.25;-8.75;0
83.75;-8.75;1
86.25;-8.75;1
88.75;-8.75;1
91.25;-8.75;1
93.75;-8.75;1
96.25;-8.75;1
98.75;-8.75;1
101.25;-8.75;1
103.75;-8.75;1
106.25;-8.75;0
108.75;-8.75;0
111.25;-8.75;1
113.75;-8.75;1
116.25;-8.75;1
118.75;-8.75;1
121.25;-8.75;1
123.75;-8.75;1
126.25;-8.75;1
128.75;-8.75;1
131.25;-8.75;1
133.75;-8.75;1
136.25;-8.75;1
138.75;-8.75;1
141.25;-8.75;1
143.75;-8.75;1
146.25;-8.75;1
148.75;-8.75;1
151.25;-8.75;1
153.75;-8.75;1
156.25;-8.75;1
158.75;-8.75;1
161.25;-8.75;3
163.75;-8.75;0
166.25;-8.75;0
168.75;-8.75;0
171.25;-8.75;0
173.75;-8.75;4
176.25;-8.75;0
178.75;-8.75;0
181.25;-8.75;0
183.75;-8.75;3
186.25;-8.75;3
188.75;-8.75;3
191.25;-8.75;3
193.75;-8.75;2
196.25;-8.75;2
198.75;-8.75;2
201.25;-8.75;2
203.75;-8.75;2
206.25;-8.75;2
208.75;-8.75;2
211.25;-8.75;2
213.75;-8.75;2
216.25;-8.75;2
218.75;-8.75;2
221.25;-8.75;2
223.75;-8.75;2
226.25;-8.75;3
228.75;-8.75;5
231.25;-8.75;5
233.75;-8.75;12
236.25;-8.75;12
238.75;-8.75;0
241.25;-8.75;0
243.75;-8.75;0
246.25;-8.75;0
248.75;-8.75;3
251.25;-8.75;3
253.75;-8.75;0
256.25;-8.75;0
258.75;-8.75;2
261.25;-8.75;2
263.75;-8.75;2
266.25;-8.75;3
268.75;-8.75;2
271.25;-8.75;2
273.75;-8.75;3
276.25;-8.75;0
278.75;-8.75;5
281.25;-8.75;0
283.75;-8.75;12
286.25;-8.75;3
288.75;-8.75;4
291.25;-8.75;4
293.75;-8.75;0
296.25;-8.75;10
298.75;-8.75;11
301.25;-8.75;2
303.75;-8.75;2
306.25;-8.75;2
308.75;-8.75;3
311.25;-8.75;3
313.75;-8.75;3
316.25;-8.75;3
318.75;-8.75;3
321.25;-8.75;0
323.75;-8.75;0
326.25;-8.75;7
328.75;-8.75;6
331.25;-8.75;6
333.75;-8.75;6
336.25;-8.75;6
338.75;-8.75;6
341.25;-8.75;6
343.75;-8.75;5
346.25;-8.75;5
348.75;-8.75;4
351.25;-8.75;4
353.75;-8.75;4
356.25;-8.75;3
358.75;-8.75;3
1.25;-6.25;0
3.75;-6.25;0
6.25;-6.25;0
8.75;-6.25;5
11.25;-6.25;0
13.75;-6.25;12
16.25;-6.25;0
18.75;-6.25;12
21.25;-6.25;12
23.75;-6.25;11
26.25;-6.25;10
28.75;-6.25;10
31.25;-6.25;1
33.75;-6.25;1
36.25;-6.25;1
38.75;-6.25;1
41.25;-6.25;1
43.75;-6.25;0
46.25;-6.25;4
48.75;-6.25;4
51.25;-6.25;3
53.75;-6.25;0
56.25;-6.25;0
58.75;-6.25;1
61.25;-6.25;1
63.75;-6.25;1
66.25;-6.25;12
68.75;-6.25;12
71.25;-6.25;4
73.75;-6.25;4
76.25;-6.25;0
78.75;-6.25;0
81.25;-6.25;0
83.75;-6.25;1
86.25;-6.25;1
88.75;-6.25;0
91.25;-6.25;1
93.75;-6.25;1
96.25;-6.25;1
98.75;-6.25;1
101.25;-6.25;1
103.75;-6.25;1
106.25;-6.25;0
108.75;-6.25;1
111.25;-6.25;1
113.75;-6.25;1
116.25;-6.25;1
118.75;-6.25;1
121.25;-6.25;1
123.75;-6.25;1
126.25;-6.25;1
128.75;-6.25;1
131.25;-6.25;1
133.75;-6.25;1
136.25;-6.25;1
138.75;-6.25;1
141.25;-6.25;1
143.75;-6.25;1
146.25;-6.25;1
148.75;-6.25;1
151.25;-6.25;1
153.75;-6.25;0
156.25;-6.25;8
158.75;-6.25;0
161.25;-6.25;0
163.75;-6.25;0
166.25;-6.25;2
168.75;-6.25;2
171.25;-6.25;2
173.75;-6.25;2
176.25;-6.25;2
178.75;-6.25;2
181.25;-6.25;2
183.75;-6.25;2
186.25;-6.25;2
188.75;-6.25;2
191.25;-6.25;2
193.75;-6.25;2
196.25;-6.25;2
198.75;-6.25;2
201.25;-6.25;2
203.75;-6.25;2
206.25;-6.25;2
208.75;-6.25;2
211.25;-6.25;2
213.75;-6.25;2
216.25;-6.25;2
218.75;-6.25;2
221.25;-6.25;2
223.75;-6.25;2
226.25;-6.25;2
228.75;-6.25;4
231.25;-6.25;4
233.75;-6.25;4
236.25;-6.25;5
238.75;-6.25;0
241.25;-6.25;0
243.75;-6.25;0
246.25;-6.25;0
248.75;-6.25;0
251.25;-6.25;0
253.75;-6.25;0
256.25;-6.25;0
258.75;-6.25;0
261.25;-6.25;0
263.75;-6.25;0
266.25;-6.25;0
268.75;-6.25;0
271.25;-6.25;0
273.75;-6.25;0
276.25;-6.25;3
278.75;-6.25;3
281.25;-6.25;0
283.75;-6.25;0
286.25;-6.25;5
288.75;-6.25;6
291.25;-6.25;9
293.75;-6.25;9
296.25;-6.25;10
298.75;-6.25;2
301.25;-6.25;2
303.75;-6.25;2
306.25;-6.25;2
308.75;-6.25;3
311.25;-6.25;3
313.75;-6.25;3
316.25;-6.25;3
318.75;-6.25;3
321.25;-6.25;4
323.75;-6.25;5
326.25;-6.25;6
328.75;-6.25;6
331.25;-6.25;6
333.75;-6.25;6
336.25;-6.25;6
338.75;-6.25;6
341.25;-6.25;6
343.75;-6.25;5
346.25;-6.25;5
348.75;-6.25;5
351.25;-6.25;5
353.75;-6.25;4
356.25;-6.25;4
358.75;-6.25;0
1.25;-3.75;0
3.75;-3.75;0
6.25;-3.75;0
8.75;-3.75;5
11.25;-3.75;0
13.75;-3.75;0
16.25;-3.75;0
18.75;-3.75;12
21.25;-3.75;8
23.75;-3.75;12
26.25;-3.75;9
28.75;-3.75;11
31.25;-3.75;1
33.75;-3.75;1
36.25;-3.75;1
38.75;-3.75;1
41.25;-3.75;1
43.75;-3.75;0
46.25;-3.75;0
48.75;-3.75;1
51.25;-3.75;1
53.75;-3.75;1
56.25;-3.75;1
58.75;-3.75;1
61.25;-3.75;1
63.75;-3.75;1
66.25;-3.75;1
68.75;-3.75;1
71.25;-3.75;2
73.75;-3.75;3
76.25;-3.75;2
78.75;-3.75;4
81.25;-3.75;4
83.75;-3.75;0
86.25;-3.75;0
88.75;-3.75;0
91.25;-3.75;1
93.75;-3.75;1
96.25;-3.75;1
98.75;-3.75;1
101.25;-3.75;1
103.75;-3.75;1
106.25;-3.75;1
108.75;-3.75;0
111.25;-3.75;7
113.75;-3.75;1
116.25;-3.75;1
118.75;-3.75;1
121.25;-3.75;1
123.75;-3.75;1
126.25;-3.75;1
128.75;-3.75;1
131.25;-3.75;1
133.75;-3.75;1
136.25;-3.75;1
138.75;-3.75;1
141.25;-3.75;1
143.75;-3.75;6
146.25;-3.75;6
148.75;-3.75;1
151.25;-3.75;0
153.75;-3.75;0
156.25;-3.75;2
158.75;-3.75;1
161.25;-3.75;1
163.75;-3.75;1
166.25;-3.75;2
168.75;-3.75;1
171.25;-3.75;1
173.75;-3.75;1
176.25;-3.75;1
178.75;-3.75;1
181.25;-3.75;1
183.75;-3.75;1
186.25;-3.75;1
188.75;-3.75;1
191.25;-3.75;1
193.75;-3.75;1
196.25;-3.75;1
198.75;-3.75;1
201.25;-3.75;1
203.75;-3.75;1
206.25;-3.75;1
208.75;-3.75;1
211.25;-3.75;2
213.75;-3.75;2
216.25;-3.75;2
218.75;-3.75;2
221.25;-3.75;2
223.75;-3.75;2
226.25;-3.75;2
228.75;-3.75;3
231.25;-3.75;3
233.75;-3.75;3
236.25;-3.75;3
238.75;-3.75;3
241.25;-3.75;3
243.75;-3.75;3
246.25;-3.75;4
248.75;-3.75;3
251.25;-3.75;3
253.75;-3.75;0
256.25;-3.75;0
258.75;-3.75;0
261.25;-3.75;0
263.75;-3.75;0
266.25;-3.75;3
268.75;-3.75;3
271.25;-3.75;2
273.75;-3.75;1
276.25;-3.75;3
278.75;-3.75;3
281.25;-3.75;12
283.75;-3.75;0
286.25;-3.75;0
288.75;-3.75;0
291.25;-3.75;9
293.75;-3.75;1
296.25;-3.75;1
298.75;-3.75;2
301.25;-3.75;2
303.75;-3.75;2
306.25;-3.75;2
308.75;-3.75;2
311.25;-3.75;3
313.75;-3.75;3
316.25;-3.75;4
318.75;-3.75;4
321.25;-3.75;4
323.75;-3.75;5
326.25;-3.75;5
328.75;-3.75;5
331.25;-3.75;5
333.75;-3.75;5
336.25;-3.75;0
338.75;-3.75;0
341.25;-3.75;5
343.75;-3.75;5
346.25;-3.75;4
348.75;-3.75;4
351.25;-3.75;4
353.75;-3.75;4
356.25;-3.75;4
358.75;-3.75;0
1.25;-1.25;1
3.75;-1.25;0
6.25;-1.25;0
8.75;-1.25;1
11.25;-1.25;1
13.75;-1.25;1
16.25;-1.25;1
18.75;-1.25;1
21.25;-1.25;1
23.75;-1.25;0
26.25;-1.25;0
28.75;-1.25;0
31.25;-1.25;0
33.75;-1.25;12
36.25;-1.25;1
38.75;-1.25;1
41.25;-1.25;1
43.75;-1.25;0
46.25;-1.25;1
48.75;-1.25;1
51.25;-1.25;1
53.75;-1.25;1
56.25;-1.25;1
58.75;-1.25;1
61.25;-1.25;1
63.75;-1.25;1
66.25;-1.25;1
68.75;-1.25;1
71.25;-1.25;1
73.75;-1.25;1
76.25;-1.25;0
78.75;-1.25;3
81.25;-1.25;4
83.75;-1.25;4
86.25;-1.25;5
88.75;-1.25;0
91.25;-1.25;0
93.75;-1.25;1
96.25;-1.25;1
98.75;-1.25;0
101.25;-1.25;0
